split,method,n,mse,mae,mse_lrbn,mae_lrbn,mean_delta,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,coverage,selected_count,mean_strength,q4_improvement_pct,low_gap_high_repair_delta_pct,high_gap_low_repair_delta_pct,low_gap_high_repair_coverage,high_gap_low_repair_coverage,config_improved_ratio,test_threshold_leakage,method_family,anchor_mode,tail_len,tau_g,tau_r,tau_j,alpha,K,continuous,kg,kr,kj,q_g,candidate_index,safe_feasible,balanced_feasible
val,LRBN-SRA-BP-support,768,8.765107862933101,2.300021129535839,8.79717792520947,2.3053724718885635,-0.032070062276367224,-0.36454943292680464,-0.2321248472759019,0.026041666666666668,0.17447916666666666,0.20052083333333334,154,0.020052083333333335,1.1811326602382954,0.0,-1.191341856976265,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.5,0.1,H_div_4,False,4.0,4.0,4.0,0.8,3807,False,False
val,LRBN-SRA-BP-support,768,8.765107862933101,2.300021129535839,8.79717792520947,2.3053724718885635,-0.032070062276367224,-0.36454943292680464,-0.2321248472759019,0.026041666666666668,0.17447916666666666,0.20052083333333334,154,0.020052083333333335,1.1811326602382954,0.0,-1.191341856976265,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.7,0.1,H_div_4,False,4.0,4.0,4.0,0.8,3808,False,False
val,LRBN-SRA-BP-continuous,768,8.77635684366867,2.301940045583993,8.79717792520947,2.3053724718885635,-0.020821081540797676,-0.23667909975385745,-0.14888814417349885,0.24869791666666666,0.7044270833333334,0.6549479166666666,503,0.012650732413258826,0.7653148866423042,-1.3895850792173514e-11,-0.7862295208625294,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.3,0.1,H_div_4,True,4.0,4.0,4.0,0.8,3809,False,False
val,LRBN-SRA-BP-continuous,768,8.772052097428832,2.301208218000645,8.79717792520947,2.3053724718885635,-0.025125827780638082,-0.28561236302923093,-0.18063258413265879,0.2591145833333333,0.703125,0.6731770833333334,517,0.015564860532876654,0.9234534305491775,-2.2169325088711845e-11,-0.9491484438451027,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.5,0.1,H_div_4,True,4.0,4.0,4.0,0.8,3810,False,False
val,LRBN-SRA-BP-continuous,768,8.769438370166881,2.300757197793522,8.79717792520947,2.3053724718885635,-0.027739555042587728,-0.3153233371757165,-0.20019645984759699,0.2643229166666667,0.703125,0.67578125,519,0.01740775746893373,1.0194526728188713,-3.136492035947736e-11,-1.0480237593608288,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.7,0.1,H_div_4,True,4.0,4.0,4.0,0.8,3811,False,False
val,LRBN-SRA-BP-continuous,768,8.766825868406768,2.3003026508764375,8.79717792520947,2.3053724718885635,-0.030352056802700606,-0.3450203806975639,-0.21991331344307755,0.2721354166666667,0.703125,0.6901041666666666,530,0.019318265620463498,1.1153926562764496,-5.180526862151324e-11,-1.1467495911600611,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,,0.1,H_div_4,True,4.0,4.0,4.0,0.8,3812,False,False
val,LRBN-SRA-BP-basic,768,8.616463625866347,2.274744290115961,8.79717792520947,2.3053724718885635,-0.1807142993431233,-2.054230352893502,-1.3285567522481991,0.057291666666666664,0.14322916666666666,0.20052083333333334,154,0.050130208333333336,6.655664067217422,0.0,-6.371033374795844,0.0,0.8098159509202454,1.0,False,basic,last,16,5.265299801054961,0.8,,0.25,H,False,4.0,4.0,4.0,0.8,3813,False,True
val,LRBN-SRA-BP-short,768,8.782045999461284,2.302808425374688,8.79717792520947,2.3053724718885635,-0.015131925748185074,-0.17200886306530738,-0.11122048753592127,0.006510416666666667,0.19401041666666666,0.20052083333333334,154,0.050130208333333336,0.5573051763810344,0.0,-0.5883510211363434,0.0,0.8098159509202454,1.0,False,short,last,16,5.265299801054961,0.8,,0.25,4,False,4.0,4.0,4.0,0.8,3814,False,False
val,LRBN-SRA-BP-support,768,8.7823604162961,2.3028783746010677,8.79717792520947,2.3053724718885635,-0.014817508913368171,-0.1684347983239498,-0.10818630425625045,0.006510416666666667,0.18489583333333334,0.19140625,147,0.0478515625,0.5457252801734731,0.0,-0.5790157228384574,0.0,0.7730061349693251,1.0,False,support,last,16,5.265299801054961,0.8,0.3,0.25,4,False,4.0,4.0,4.0,0.8,3815,False,False
val,LRBN-SRA-BP-support,768,8.782045999461284,2.302808425374688,8.79717792520947,2.3053724718885635,-0.015131925748185074,-0.17200886306530738,-0.11122048753592127,0.006510416666666667,0.19401041666666666,0.20052083333333334,154,0.050130208333333336,0.5573051763810344,0.0,-0.5883510211363434,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.5,0.25,4,False,4.0,4.0,4.0,0.8,3816,False,False
val,LRBN-SRA-BP-support,768,8.782045999461284,2.302808425374688,8.79717792520947,2.3053724718885635,-0.015131925748185074,-0.17200886306530738,-0.11122048753592127,0.006510416666666667,0.19401041666666666,0.20052083333333334,154,0.050130208333333336,0.5573051763810344,0.0,-0.5883510211363434,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.7,0.25,4,False,4.0,4.0,4.0,0.8,3817,False,False
val,LRBN-SRA-BP-continuous,768,8.786993946249885,2.303708239990723,8.79717792520947,2.3053724718885635,-0.010183978959584306,-0.11576415794461833,-0.07218928441780623,0.08854166666666667,0.8450520833333334,0.68359375,525,0.03162683103314706,0.3743086537147591,-1.3626898841357252e-11,-0.4002687627282077,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.3,0.25,4,True,4.0,4.0,4.0,0.8,3818,False,False
val,LRBN-SRA-BP-continuous,768,8.78498523190945,2.3033552126506076,8.79717792520947,2.3053724718885635,-0.012192693300019675,-0.1385977797632055,-0.0875025295826983,0.10026041666666667,0.84765625,0.6966145833333334,535,0.038912151332191634,0.44808260171671577,-2.227178297473709e-11,-0.4790899846290032,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.5,0.25,4,True,4.0,4.0,4.0,0.8,3819,False,False
val,LRBN-SRA-BP-continuous,768,8.783784437648924,2.3031400836485676,8.79717792520947,2.3053724718885635,-0.013393487560544893,-0.15224754641985727,-0.09683416703955652,0.10416666666666667,0.84765625,0.7135416666666666,548,0.04351939367233432,0.49217142135861086,-3.172352296056571e-11,-0.526083407484945,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.7,0.25,4,True,4.0,4.0,4.0,0.8,3820,False,False
val,LRBN-SRA-BP-continuous,768,8.782599287563366,2.302920729198626,8.79717792520947,2.3053724718885635,-0.01457863764610346,-0.16571948133223816,-0.10634909148951419,0.11197916666666667,0.84765625,0.7395833333333334,568,0.04829566405115874,0.5356750394529317,-5.0665424639482416e-11,-0.5723074952765285,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,,0.25,4,True,4.0,4.0,4.0,0.8,3821,False,False
val,LRBN-SRA-BP-short,768,8.773151245526021,2.3011445574401432,8.79717792520947,2.3053724718885635,-0.024026679683449487,-0.27311803694779074,-0.18339398434030013,0.0078125,0.19270833333333334,0.20052083333333334,154,0.050130208333333336,0.8848968189287962,0.0,-0.9165515898980572,0.0,0.8098159509202454,1.0,False,short,last,16,5.265299801054961,0.8,,0.25,8,False,4.0,4.0,4.0,0.8,3822,False,False
val,LRBN-SRA-BP-support,768,8.773734196800165,2.3012729798044416,8.79717792520947,2.3053724718885635,-0.02344372840930457,-0.26649146558096226,-0.17782341536252144,0.0078125,0.18359375,0.19140625,147,0.0478515625,0.8634268640753905,0.0,-0.8993662802340983,0.0,0.7730061349693251,1.0,False,support,last,16,5.265299801054961,0.8,0.3,0.25,8,False,4.0,4.0,4.0,0.8,3823,False,False
val,LRBN-SRA-BP-support,768,8.773151245526021,2.3011445574401432,8.79717792520947,2.3053724718885635,-0.024026679683449487,-0.27311803694779074,-0.18339398434030013,0.0078125,0.19270833333333334,0.20052083333333334,154,0.050130208333333336,0.8848968189287962,0.0,-0.9165515898980572,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.5,0.25,8,False,4.0,4.0,4.0,0.8,3824,False,False
val,LRBN-SRA-BP-support,768,8.773151245526021,2.3011445574401432,8.79717792520947,2.3053724718885635,-0.024026679683449487,-0.27311803694779074,-0.18339398434030013,0.0078125,0.19270833333333334,0.20052083333333334,154,0.050130208333333336,0.8848968189287962,0.0,-0.9165515898980572,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.7,0.25,8,False,4.0,4.0,4.0,0.8,3825,False,False
val,LRBN-SRA-BP-continuous,768,8.781066531858793,2.3026369036162895,8.79717792520947,2.3053724718885635,-0.01611139335067549,-0.18314274724617444,-0.11866057627412459,0.14583333333333334,0.7981770833333334,0.68359375,525,0.03162683103314706,0.5921338335585558,-1.150089770633347e-11,-0.6234688117924668,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.3,0.25,8,True,4.0,4.0,4.0,0.8,3826,False,False
val,LRBN-SRA-BP-continuous,768,8.777911450787073,2.302060965402768,8.79717792520947,2.3053724718885635,-0.019266474422395003,-0.21900744266277855,-0.1436430126502942,0.15234375,0.7981770833333334,0.6966145833333334,535,0.038912151332191634,0.7080018536156194,-1.958226346657447e-11,-0.7450616107741541,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.5,0.25,8,True,4.0,4.0,4.0,0.8,3827,False,False
val,LRBN-SRA-BP-continuous,768,8.776027252602338,2.3017054287743006,8.79717792520947,2.3053724718885635,-0.021150672607131372,-0.240425654259859,-0.1590651030613009,0.16015625,0.7981770833333334,0.7135416666666666,548,0.04351939367233432,0.7771779775413368,-2.934137711047882e-11,-0.8174064003897348,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.7,0.25,8,True,4.0,4.0,4.0,0.8,3828,False,False
val,LRBN-SRA-BP-continuous,768,8.774167888433716,2.3013486466614235,8.79717792520947,2.3053724718885635,-0.023010036775752942,-0.2615615705993494,-0.17454121877275744,0.16796875,0.7981770833333334,0.7395833333333334,568,0.04829566405115874,0.8454260009026943,-5.1587545613709606e-11,-0.8884839526982383,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,,0.25,8,True,4.0,4.0,4.0,0.8,3829,False,False
val,LRBN-SRA-BP-short,768,8.758906687609832,2.298336428845406,8.79717792520947,2.3053724718885635,-0.03827123759963765,-0.4350399398705172,-0.3052020052479248,0.015625,0.18489583333333334,0.20052083333333334,154,0.050130208333333336,1.4095204520380002,0.0,-1.4224175666570986,0.0,0.8098159509202454,1.0,False,short,last,16,5.265299801054961,0.8,,0.25,16,False,4.0,4.0,4.0,0.8,3830,False,False
val,LRBN-SRA-BP-support,768,8.759986739150493,2.298565533674219,8.79717792520947,2.3053724718885635,-0.03719118605897465,-0.4227626897271646,-0.2952641392148602,0.015625,0.17578125,0.19140625,147,0.0478515625,1.3697424142398757,0.0,-1.3915637591585504,0.0,0.7730061349693251,1.0,False,support,last,16,5.265299801054961,0.8,0.3,0.25,16,False,4.0,4.0,4.0,0.8,3831,False,False
val,LRBN-SRA-BP-support,768,8.758906687609832,2.298336428845406,8.79717792520947,2.3053724718885635,-0.03827123759963765,-0.4350399398705172,-0.3052020052479248,0.015625,0.18489583333333334,0.20052083333333334,154,0.050130208333333336,1.4095204520380002,0.0,-1.4224175666570986,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.5,0.25,16,False,4.0,4.0,4.0,0.8,3832,False,False
val,LRBN-SRA-BP-support,768,8.758906687609832,2.298336428845406,8.79717792520947,2.3053724718885635,-0.03827123759963765,-0.4350399398705172,-0.3052020052479248,0.015625,0.18489583333333334,0.20052083333333334,154,0.050130208333333336,1.4095204520380002,0.0,-1.4224175666570986,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.7,0.25,16,False,4.0,4.0,4.0,0.8,3833,False,False
val,LRBN-SRA-BP-continuous,768,8.77156733947932,2.3008079387820977,8.79717792520947,2.3053724718885635,-0.025610585730147666,-0.29112274321116555,-0.19799547111478502,0.19791666666666666,0.7578125,0.68359375,525,0.03162683103314706,0.9410844221677557,-1.1206331284010899e-11,-0.9698359455315047,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.3,0.25,16,True,4.0,4.0,4.0,0.8,3834,False,False
val,LRBN-SRA-BP-continuous,768,8.76664553401019,2.29987377150143,8.79717792520947,2.3053724718885635,-0.030532391199279873,-0.3470702925887002,-0.23851678764851325,0.20182291666666666,0.7578125,0.6966145833333334,535,0.038912151332191634,1.1217843288126546,-2.159299947981986e-11,-1.1547815395740453,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.5,0.25,16,True,4.0,4.0,4.0,0.8,3835,False,False
val,LRBN-SRA-BP-continuous,768,8.763721784662708,2.2993047536573696,8.79717792520947,2.3053724718885635,-0.03345614054676014,-0.3803053751232829,-0.26319903958527413,0.20703125,0.7578125,0.7135416666666666,548,0.04351939367233432,1.2290938552597412,-3.630851336019531e-11,-1.2640687813331681,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.7,0.25,16,True,4.0,4.0,4.0,0.8,3836,False,False
val,LRBN-SRA-BP-continuous,768,8.760847304059554,2.2987377484474973,8.79717792520947,2.3053724718885635,-0.036330621149913846,-0.4129804059607209,-0.28779398961295055,0.21614583333333334,0.7565104166666666,0.7395833333333334,568,0.04829566405115874,1.3345682024544283,-7.528093175704693e-11,-1.3708829400156928,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,,0.25,16,True,4.0,4.0,4.0,0.8,3837,False,False
val,LRBN-SRA-BP-short,768,8.744261272534112,2.2956087695553813,8.79717792520947,2.3053724718885635,-0.05291665267535628,-0.601518499058267,-0.4235195140866698,0.01953125,0.18098958333333334,0.20052083333333334,154,0.050130208333333336,1.9489075576696793,0.0,-1.9513481117534548,0.0,0.8098159509202454,1.0,False,short,last,16,5.265299801054961,0.8,,0.25,24,False,4.0,4.0,4.0,0.8,3838,False,False
val,LRBN-SRA-BP-support,768,8.745783051924082,2.2959280345510975,8.79717792520947,2.3053724718885635,-0.051394873285387166,-0.5842200040047674,-0.4096707760530365,0.01953125,0.171875,0.19140625,147,0.0478515625,1.8928607897002168,0.0,-1.909803128617381,0.0,0.7730061349693251,1.0,False,support,last,16,5.265299801054961,0.8,0.3,0.25,24,False,4.0,4.0,4.0,0.8,3839,False,False
val,LRBN-SRA-BP-support,768,8.744261272534112,2.2956087695553813,8.79717792520947,2.3053724718885635,-0.05291665267535628,-0.601518499058267,-0.4235195140866698,0.01953125,0.18098958333333334,0.20052083333333334,154,0.050130208333333336,1.9489075576696793,0.0,-1.9513481117534548,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.5,0.25,24,False,4.0,4.0,4.0,0.8,3840,False,False
val,LRBN-SRA-BP-support,768,8.744261272534112,2.2956087695553813,8.79717792520947,2.3053724718885635,-0.05291665267535628,-0.601518499058267,-0.4235195140866698,0.01953125,0.18098958333333334,0.20052083333333334,154,0.050130208333333336,1.9489075576696793,0.0,-1.9513481117534548,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.7,0.25,24,False,4.0,4.0,4.0,0.8,3841,False,False
val,LRBN-SRA-BP-continuous,768,8.761865923112632,2.299048281526208,8.79717792520947,2.3053724718885635,-0.03531200209683671,-0.40140147621098204,-0.27432401540486195,0.23046875,0.7265625,0.68359375,525,0.03162683103314706,1.2974592390605566,-3.0327534263471783e-11,-1.3281437603597746,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.3,0.25,24,True,4.0,4.0,4.0,0.8,3842,False,False
val,LRBN-SRA-BP-continuous,768,8.75513591246849,2.2977574149864606,8.79717792520947,2.3053724718885635,-0.042042012740979316,-0.47790340323472286,-0.3303178537059961,0.234375,0.7265625,0.6966145833333334,535,0.038912151332191634,1.5445097624005264,-5.3226871790113476e-11,-1.5787824775021781,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.5,0.25,24,True,4.0,4.0,4.0,0.8,3843,False,False
val,LRBN-SRA-BP-continuous,768,8.751149842035447,2.2969758667617945,8.79717792520947,2.3053724718885635,-0.04602808317402076,-0.5232141888343662,-0.3642190228578801,0.24088541666666666,0.7265625,0.7135416666666666,548,0.04351939367233432,1.6907850489789618,-8.209438117772554e-11,-1.7263041851137004,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.7,0.25,24,True,4.0,4.0,4.0,0.8,3844,False,False
val,LRBN-SRA-BP-continuous,768,8.747240603940506,2.2961903446814165,8.79717792520947,2.3053724718885635,-0.04993732126896261,-0.5676515996010063,-0.3982925657039618,0.2526041666666667,0.7239583333333334,0.7395833333333334,568,0.04829566405115874,1.834202338780288,-1.511766108302453e-10,-1.869991372436048,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,,0.25,24,True,4.0,4.0,4.0,0.8,3845,False,False
val,LRBN-SRA-BP-short,768,8.724872989104329,2.292782741862382,8.79717792520947,2.3053724718885635,-0.07230493610513977,-0.8219105790250135,-0.5461039430759557,0.028645833333333332,0.171875,0.20052083333333334,154,0.050130208333333336,2.66297336108254,0.0,-2.662063850985817,0.0,0.8098159509202454,1.0,False,short,last,16,5.265299801054961,0.8,,0.25,H_div_4,False,4.0,4.0,4.0,0.8,3846,True,False
val,LRBN-SRA-BP-support,768,8.726397328253501,2.29309010601084,8.79717792520947,2.3053724718885635,-0.07078059695596851,-0.8045829864674996,-0.5327714273600529,0.02734375,0.1640625,0.19140625,147,0.0478515625,2.6068323177989,0.0,-2.620407861746383,0.0,0.7730061349693251,1.0,False,support,last,16,5.265299801054961,0.8,0.3,0.25,H_div_4,False,4.0,4.0,4.0,0.8,3847,True,False
val,LRBN-SRA-BP-support,768,8.724872989104329,2.292782741862382,8.79717792520947,2.3053724718885635,-0.07230493610513977,-0.8219105790250135,-0.5461039430759557,0.028645833333333332,0.171875,0.20052083333333334,154,0.050130208333333336,2.66297336108254,0.0,-2.662063850985817,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.5,0.25,H_div_4,False,4.0,4.0,4.0,0.8,3848,True,False
val,LRBN-SRA-BP-support,768,8.724872989104329,2.292782741862382,8.79717792520947,2.3053724718885635,-0.07230493610513977,-0.8219105790250135,-0.5461039430759557,0.028645833333333332,0.171875,0.20052083333333334,154,0.050130208333333336,2.66297336108254,0.0,-2.662063850985817,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.7,0.25,H_div_4,False,4.0,4.0,4.0,0.8,3849,True,False
val,LRBN-SRA-BP-continuous,768,8.748362456766396,2.297095518973723,8.79717792520947,2.3053724718885635,-0.04881546844307372,-0.5548991824718797,-0.35902887623868185,0.2604166666666667,0.703125,0.68359375,525,0.03162683103314706,1.7940637079548363,-3.479725954132299e-11,-1.8336091485854042,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.3,0.25,H_div_4,True,4.0,4.0,4.0,0.8,3850,False,False
val,LRBN-SRA-BP-continuous,768,8.739141164583591,2.2954236223909383,8.79717792520947,2.3053724718885635,-0.05803676062587946,-0.6597202086091071,-0.43155063122272946,0.2682291666666667,0.7018229166666666,0.6966145833333334,535,0.038912151332191634,2.1326730372854383,-5.542971633965619e-11,-2.1777671054022667,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.5,0.25,H_div_4,True,4.0,4.0,4.0,0.8,3851,False,False
val,LRBN-SRA-BP-continuous,768,8.73370212708331,2.2944195934829192,8.79717792520947,2.3053724718885635,-0.0634757981261607,-0.7215472802034202,-0.47510233125849083,0.2760416666666667,0.7018229166666666,0.7135416666666666,548,0.04351939367233432,2.332333748993919,-7.844431898807629e-11,-2.3799935875029843,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.7,0.25,H_div_4,True,4.0,4.0,4.0,0.8,3852,False,False
val,LRBN-SRA-BP-continuous,768,8.7283913520348,2.2934173332912526,8.79717792520947,2.3053724718885635,-0.06878657317466859,-0.7819163563733448,-0.5185773097940874,0.28125,0.7018229166666666,0.7395833333333334,568,0.04829566405115874,2.527235617224914,-1.2942992452138757e-10,-2.576660796029187,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,,0.25,H_div_4,True,4.0,4.0,4.0,0.8,3853,False,False
val,LRBN-SRA-BP-basic,768,8.536575814020567,2.2560694929651497,8.79717792520947,2.3053724718885635,-0.2606021111889019,-2.9623376167700175,-2.138612276790291,0.06380208333333333,0.13671875,0.20052083333333334,154,0.10026041666666667,9.597912913287026,0.0,-8.68963684158093,0.0,0.8098159509202454,1.0,False,basic,last,16,5.265299801054961,0.8,,0.5,H,False,4.0,4.0,4.0,0.8,3854,False,True
val,LRBN-SRA-BP-short,768,8.771070522868676,2.3004826755978054,8.79717792520947,2.3053724718885635,-0.026107402340792146,-0.29677019759145734,-0.21210439220443958,0.006510416666666667,0.19401041666666666,0.20052083333333334,154,0.10026041666666667,0.9615293326516129,0.0,-1.0100459583134345,0.0,0.8098159509202454,1.0,False,short,last,16,5.265299801054961,0.8,,0.5,4,False,4.0,4.0,4.0,0.8,3855,False,False
val,LRBN-SRA-BP-support,768,8.771646381058419,2.30061514043986,8.79717792520947,2.3053724718885635,-0.025531544151050124,-0.2902242553133317,-0.2063584729182898,0.006510416666666667,0.18489583333333334,0.19140625,147,0.095703125,0.9403206143863356,0.0,-0.9932171168335545,0.0,0.7730061349693251,1.0,False,support,last,16,5.265299801054961,0.8,0.3,0.5,4,False,4.0,4.0,4.0,0.8,3856,False,False
val,LRBN-SRA-BP-support,768,8.771070522868676,2.3004826755978054,8.79717792520947,2.3053724718885635,-0.026107402340792146,-0.29677019759145734,-0.21210439220443958,0.006510416666666667,0.19401041666666666,0.20052083333333334,154,0.10026041666666667,0.9615293326516129,0.0,-1.0100459583134345,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.5,0.5,4,False,4.0,4.0,4.0,0.8,3857,False,False
val,LRBN-SRA-BP-support,768,8.771070522868676,2.3004826755978054,8.79717792520947,2.3053724718885635,-0.026107402340792146,-0.29677019759145734,-0.21210439220443958,0.006510416666666667,0.19401041666666666,0.20052083333333334,154,0.10026041666666667,0.9615293326516129,0.0,-1.0100459583134345,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.7,0.5,4,False,4.0,4.0,4.0,0.8,3858,False,False
val,LRBN-SRA-BP-continuous,768,8.778490173979705,2.302141958006718,8.79717792520947,2.3053724718885635,-0.018687751229764793,-0.21242893308966063,-0.14012980146266538,0.1015625,0.8463541666666666,0.7096354166666666,545,0.06325366206629413,0.6867375504107537,-2.7253797682714505e-11,-0.7321607906672267,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.3,0.5,4,True,4.0,4.0,4.0,0.8,3859,False,False
val,LRBN-SRA-BP-continuous,768,8.775281720859226,2.301476849976766,8.79717792520947,2.3053724718885635,-0.021896204350241838,-0.24890032362090603,-0.1689801514680309,0.10677083333333333,0.84765625,0.7317708333333334,562,0.07782430266438327,0.8044922414467623,-4.450514424221471e-11,-0.8566884116426553,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.5,0.5,4,True,4.0,4.0,4.0,0.8,3860,False,False
val,LRBN-SRA-BP-continuous,768,8.773458954579768,2.3010761604777565,8.79717792520947,2.3053724718885635,-0.02371897062970164,-0.2696202214436266,-0.18636083516046198,0.11197916666666667,0.84765625,0.7526041666666666,578,0.08703878734466863,0.8713529361850121,-6.340862421387195e-11,-0.9269423027506456,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.7,0.5,4,True,4.0,4.0,4.0,0.8,3861,False,False
val,LRBN-SRA-BP-continuous,768,8.771737452823974,2.30068518753817,8.79717792520947,2.3053724718885635,-0.025440472385495638,-0.28918901689681437,-0.20332004425392172,0.12369791666666667,0.84765625,0.7747395833333334,595,0.09659132810231748,0.9344662369529146,-1.0130523480745852e-10,-0.9927655742775373,0.011904761904761904,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,,0.5,4,True,4.0,4.0,4.0,0.8,3862,False,False
val,LRBN-SRA-BP-short,768,8.756190529407052,2.2975386693396675,8.79717792520947,2.3053724718885635,-0.04098739580241637,-0.46591527537906824,-0.3398063701393072,0.01171875,0.18880208333333334,0.20052083333333334,154,0.10026041666666667,1.5095559036697797,0.0,-1.5497878370653868,0.0,0.8098159509202454,1.0,False,short,last,16,5.265299801054961,0.8,,0.5,8,False,4.0,4.0,4.0,0.8,3863,False,False
val,LRBN-SRA-BP-support,768,8.757266373639526,2.297784744011434,8.79717792520947,2.3053724718885635,-0.039911551569942576,-0.4536858508931954,-0.32913240427481016,0.01171875,0.1796875,0.19140625,147,0.095703125,1.4699328200177006,0.0,-1.5185482014344664,0.0,0.7730061349693251,1.0,False,support,last,16,5.265299801054961,0.8,0.3,0.5,8,False,4.0,4.0,4.0,0.8,3864,False,False
val,LRBN-SRA-BP-support,768,8.756190529407052,2.2975386693396675,8.79717792520947,2.3053724718885635,-0.04098739580241637,-0.46591527537906824,-0.3398063701393072,0.01171875,0.18880208333333334,0.20052083333333334,154,0.10026041666666667,1.5095559036697797,0.0,-1.5497878370653868,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.5,0.5,8,False,4.0,4.0,4.0,0.8,3865,False,False
val,LRBN-SRA-BP-support,768,8.756190529407052,2.2975386693396675,8.79717792520947,2.3053724718885635,-0.04098739580241637,-0.46591527537906824,-0.3398063701393072,0.01171875,0.18880208333333334,0.20052083333333334,154,0.10026041666666667,1.5095559036697797,0.0,-1.5497878370653868,0.0,0.8098159509202454,1.0,False,support,last,16,5.265299801054961,0.8,0.7,0.5,8,False,4.0,4.0,4.0,0.8,3866,False,False
val,LRBN-SRA-BP-continuous,768,8.767811489880105,2.3001130745838556,8.79717792520947,2.3053724718885635,-0.02936643532936446,-0.3338165437330756,-0.22813655259732352,0.15625,0.796875,0.7096354166666666,545,0.06325366206629413,1.0790720801852773,-2.2988988176913784e-11,-1.130697174443301,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.3,0.5,8,True,4.0,4.0,4.0,0.8,3867,False,False
val,LRBN-SRA-BP-continuous,768,8.762876586189336,2.299095360047645,8.79717792520947,2.3053724718885635,-0.03430133902013419,-0.38991298428610366,-0.27228189328331004,0.16276041666666666,0.7955729166666666,0.7317708333333334,562,0.07782430266438327,1.2601596718539305,-3.91773341689021e-11,-1.3175875736022393,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.5,0.5,8,True,4.0,4.0,4.0,0.8,3868,False,False
val,LRBN-SRA-BP-continuous,768,8.760092187630567,2.2984901880062645,8.79717792520947,2.3053724718885635,-0.03708573757890308,-0.4215640271463847,-0.298532403607988,0.16666666666666666,0.7955729166666666,0.7526041666666666,578,0.08703878734466863,1.36227311397803,-5.868275422095765e-11,-1.4219311300067787,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,0.7,0.5,8,True,4.0,4.0,4.0,0.8,3869,False,False
val,LRBN-SRA-BP-continuous,768,8.757476416599372,2.2978944964798322,8.79717792520947,2.3053724718885635,-0.039701508610096414,-0.4512982333936593,-0.3243716782203166,0.17317708333333334,0.7955729166666666,0.7747395833333334,595,0.09659132810231748,1.458149470485322,-1.0316228399166605e-10,-1.518823897728049,0.011904761904761904,1.0,1.0,False,continuous,last,16,5.265299801054961,0.8,,0.5,8,True,4.0,4.0,4.0,0.8,3870,False,False
