variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,accept_precision,selected_nonharm_rate,mean_expected_harm,mean_accept_score,tau_leave,tau_family_gain,tau_family_harm,tau_candidate_gain,tau_candidate_harm,beta_harm,lambda_existing,lambda_smoothing,lambda_residual,lambda_memory,calibration_score,target_variant,tau_select,tau_harm,lam,residual_cap,top_k_family,top_k_candidate,mix_temp,max_coverage,uncertainty_beta,retrieval_weight,calibration_feasible_safe,calibration_feasible_balanced
Bayes-Abstain Selector,232,9.117129234182986,2.330954216790352,9.1261157455358,2.332075092367097,-0.0089865113528147,-0.09847027578368547,-0.048063442536966705,0.0,0.021551724137931036,0.0,0.375,3,8,False,0.021551724137931036,5,0.0,0.004741868103165834,1.0,1.0,0.0021231545922146223,0.006805707732320864,0.5,,,,,1.5,,,,,1.7756578793943771,Bayes-Abstain Selector,0.2,0.2,0.5,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.105379409206533,2.330029542838333,9.1261157455358,2.332075092367097,-0.02073633632926889,-0.22721973821874247,-0.08771370727674485,0.0,0.15948275862068967,0.0,0.5,4,8,False,0.16379310344827586,38,0.0,0.010941840271028095,0.9736842105263158,1.0,0.024958822973829994,0.012613061350539018,0.5,,,,,1.5,,,,,1.1539434563606956,Bayes-Abstain Selector,0.0,0.3,0.2,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.091792168810747,2.3286813236006085,9.1261157455358,2.332075092367097,-0.03432357672505488,-0.37610279821657683,-0.14552570639958956,0.0,0.15948275862068967,0.0,0.5,4,8,False,0.16379310344827586,38,0.0,0.018111352366803047,0.9736842105263158,1.0,0.024958822973829994,0.012613061350539018,0.5,,,,,1.5,,,,,0.8616701544473624,Bayes-Abstain Selector,0.0,0.3,0.35,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.079889224287387,2.327472863168197,9.1261157455358,2.332075092367097,-0.04622652124841324,-0.5065300779290859,-0.1973448108180021,0.0,0.15948275862068967,0.0,0.5,4,8,False,0.16379310344827586,38,0.0,0.024392120370438516,0.9736842105263158,1.0,0.024958822973829994,0.012613061350539018,0.5,,,,,1.5,,,,,0.6056275146621438,Bayes-Abstain Selector,0.0,0.3,0.5,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.119032107059049,2.3313795281974588,9.1261157455358,2.332075092367097,-0.007083638476753467,-0.07761942393131742,-0.029825976398977973,0.0,0.04310344827586207,0.0,0.375,3,8,False,0.04310344827586207,10,0.0,0.003737788562049135,1.0,1.0,0.004514107887035925,0.008164377594225237,0.5,,,,,1.5,,,,,1.4476248048276998,Bayes-Abstain Selector,0.1,0.3,0.2,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.114360310843672,2.3309140091551903,9.1261157455358,2.332075092367097,-0.01175543469212889,-0.12881093125514825,-0.04978755661549528,0.0,0.04310344827586207,0.0,0.375,3,8,False,0.04310344827586207,10,0.0,0.006202932218852165,1.0,1.0,0.004514107887035925,0.008164377594225237,0.5,,,,,1.5,,,,,1.3471304243678084,Bayes-Abstain Selector,0.1,0.3,0.35,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.110237885464459,2.3304792991181786,9.1261157455358,2.332075092367097,-0.015877860071341645,-0.17398267232924924,-0.06842803850093876,0.0,0.04310344827586207,0.0,0.375,3,8,False,0.04310344827586207,10,0.0,0.008378192077311875,1.0,1.0,0.004514107887035925,0.008164377594225237,0.5,,,,,1.5,,,,,1.2584534861245134,Bayes-Abstain Selector,0.1,0.3,0.5,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.122086586965663,2.3315792827265507,9.1261157455358,2.332075092367097,-0.0040291585701397,-0.04414976401864596,-0.021260449118609557,0.0,0.021551724137931036,0.0,0.375,3,8,False,0.021551724137931036,5,0.0,0.0021260462215249437,1.0,1.0,0.0021231545922146223,0.006805707732320864,0.5,,,,,1.5,,,,,1.8822948287922345,Bayes-Abstain Selector,0.2,0.3,0.2,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.119444952813446,2.3312536702848443,9.1261157455358,2.332075092367097,-0.006670792722357396,-0.07309564004060125,-0.035222797131152825,0.0,0.021551724137931036,0.0,0.375,3,8,False,0.021551724137931036,5,0.0,0.003519944279942375,1.0,1.0,0.0021231545922146223,0.006805707732320864,0.5,,,,,1.5,,,,,1.8254709916019305,Bayes-Abstain Selector,0.2,0.3,0.35,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
Bayes-Abstain Selector,232,9.117129234182986,2.330954216790352,9.1261157455358,2.332075092367097,-0.0089865113528147,-0.09847027578368547,-0.048063442536966705,0.0,0.021551724137931036,0.0,0.375,3,8,False,0.021551724137931036,5,0.0,0.004741868103165834,1.0,1.0,0.0021231545922146223,0.006805707732320864,0.5,,,,,1.5,,,,,1.7756578793943771,Bayes-Abstain Selector,0.2,0.3,0.5,0.35,2.0,2.0,0.35,0.5,1.0,0.5,True,True
