variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,lrbn_equiv_rate,active_patch_ratio,edit_energy_ratio,mean_delta_norm,mean_accept_score,rho,group_lasso,tau_score,tau_harm,beta_harm,residual_cap,temp,shrink,width_coef,center_mode,lowpass_kernel,local_shrink,global_shrink,mask_quantile,patch_len,stride,codebook_size,retrieval_k,calibration_score,target_variant
H5 Local-Global Decoupled Sparse Editor,232,9.082878786541844,2.3295035095138372,9.1261157455358,2.332075092367097,-0.04323695899395784,-0.4737717573627034,-0.11027015599325157,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.625,5,8,False,1.0,232,0.4827586206896552,0.02281463280710389,0.0,0.9837164750957854,4.4460030674439766e-05,0.061475080369433194,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.5,0.25,0.95,16,8,16,9,151.75903063773453,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.065712588272799,2.3299115335653076,9.1261157455358,2.332075092367097,-0.06040315726300269,-0.6618714783051247,-0.09277397625803707,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.03187263594411754,0.0,1.0,0.0001690113529583493,0.11790615478113056,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.5,0.5,0.95,16,8,16,9,153.62677702957822,H5 Local-Global Decoupled Sparse Editor
H2 Prototype Codebook Local Editor,232,9.12627058037471,2.332084642489999,9.1261157455358,2.332075092367097,0.00015483483890810175,0.0016966126998268936,0.0004095118074083945,0.1724137931034483,0.15517241379310345,0.5517241379310345,0.25,2,8,False,0.3275862068965517,76,0.5263157894736842,-8.170093544111356e-05,1.0,0.0,1.1955136792190665e-08,0.0005207089395199425,0.2028347541354023,0.5,0.0,0.25,0.35,1.5,0.2,0.35,0.25,1.0,q50,5,0.25,0.25,0.8,8,4,16,9,81.19725108903893,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.12627058037471,2.332084642489999,9.1261157455358,2.332075092367097,0.00015483483890810175,0.0016966126998268936,0.0004095118074083945,0.1724137931034483,0.15517241379310345,0.5517241379310345,0.25,2,8,False,0.3275862068965517,76,0.5263157894736842,-8.170093544111356e-05,1.0,0.0,1.1955136792190665e-08,0.0005207089395199425,0.2028347541354023,0.5,0.0,0.25,0.35,1.5,0.35,0.35,0.25,1.0,q50,5,0.25,0.25,0.8,8,4,16,9,81.19725108903893,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125299125742957,2.3320053785723904,9.1261157455358,2.332075092367097,-0.0008166197928436124,-0.008948163870788575,-0.0029893460393282754,0.24568965517241378,0.23706896551724138,0.5862068965517241,0.375,3,8,False,0.4827586206896552,112,0.5089285714285714,0.0004309017366217601,0.9741379310344828,0.05795019157088123,2.050338032477231e-07,0.0024957250911932342,0.2970833367846166,0.5,0.0,0.5,0.35,1.5,0.2,0.35,0.25,1.0,q50,5,0.25,0.25,0.8,8,4,16,9,97.05005964993093,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125299125742957,2.3320053785723904,9.1261157455358,2.332075092367097,-0.0008166197928436124,-0.008948163870788575,-0.0029893460393282754,0.24568965517241378,0.23706896551724138,0.5862068965517241,0.375,3,8,False,0.4827586206896552,112,0.5089285714285714,0.0004309017366217601,0.9741379310344828,0.05795019157088123,2.050338032477231e-07,0.0024957250911932342,0.2970833367846166,0.5,0.0,0.5,0.35,1.5,0.35,0.35,0.25,1.0,q50,5,0.25,0.25,0.8,8,4,16,9,97.05005964993093,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.122991194287849,2.3316305284273144,9.1261157455358,2.332075092367097,-0.003124551247951021,-0.034237471139422465,-0.019063019854357193,0.2413793103448276,0.25862068965517243,0.6206896551724138,0.5,4,8,False,0.5,116,0.4827586206896552,0.0016487165394527994,0.7801724137931034,0.15517241379310345,5.796899041174087e-07,0.004848615170383069,0.3702689756612582,0.5,0.0,0.75,0.35,1.5,0.2,0.35,0.25,1.0,q50,5,0.25,0.25,0.8,8,4,16,9,93.86802517060804,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.122983797985496,2.33162992210101,9.1261157455358,2.332075092367097,-0.003131947550304298,-0.03431851659787302,-0.019089019287379744,0.2413793103448276,0.25862068965517243,0.6206896551724138,0.5,4,8,False,0.5,116,0.4827586206896552,0.0016526193098197885,0.7801724137931034,0.15517241379310345,5.818951991970306e-07,0.0048513599262673505,0.3702689756612582,0.5,0.0,0.75,0.35,1.5,0.35,0.35,0.25,1.0,q50,5,0.25,0.25,0.8,8,4,16,9,93.86782704203857,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.126160101413019,2.3320778498429666,9.1261157455358,2.332075092367097,4.4355877216854465e-05,0.00048603237572773653,0.00011824129791619648,0.034482758620689655,0.03879310344827586,0.13793103448275862,0.25,2,8,False,0.07327586206896551,17,0.47058823529411764,-2.340504686467281e-05,1.0,0.0,1.7458201272021057e-09,8.837178967755678e-05,0.04606718443858614,0.5,0.0,0.25,0.35,1.5,0.2,0.35,0.25,1.0,q50,5,0.25,0.25,0.9,8,4,16,9,12.401188183781667,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.126160101413019,2.3320778498429666,9.1261157455358,2.332075092367097,4.4355877216854465e-05,0.00048603237572773653,0.00011824129791619648,0.034482758620689655,0.03879310344827586,0.13793103448275862,0.25,2,8,False,0.07327586206896551,17,0.47058823529411764,-2.340504686467281e-05,1.0,0.0,1.7458201272021057e-09,8.837178967755678e-05,0.04606718443858614,0.5,0.0,0.25,0.35,1.5,0.35,0.35,0.25,1.0,q50,5,0.25,0.25,0.9,8,4,16,9,12.401188183781667,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125831123063016,2.332013509606358,9.1261157455358,2.332075092367097,-0.00028462247278560683,-0.003118769040513174,-0.0026406851424639697,0.13793103448275862,0.15086206896551724,0.3793103448275862,0.375,3,8,False,0.28879310344827586,67,0.47761194029850745,0.00015018533579479963,0.9956896551724138,0.014367816091954023,4.5412528916359794e-08,0.0008161832722459399,0.17581433805188962,0.5,0.0,0.5,0.35,1.5,0.2,0.35,0.25,1.0,q50,5,0.25,0.25,0.9,8,4,16,9,48.584904406517815,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125831123063016,2.332013509606358,9.1261157455358,2.332075092367097,-0.00028462247278560683,-0.003118769040513174,-0.0026406851424639697,0.13793103448275862,0.15086206896551724,0.3793103448275862,0.375,3,8,False,0.28879310344827586,67,0.47761194029850745,0.00015018533579479963,0.9956896551724138,0.014367816091954023,4.5412528916359794e-08,0.0008161832722459399,0.17581433805188962,0.5,0.0,0.5,0.35,1.5,0.35,0.35,0.25,1.0,q50,5,0.25,0.25,0.9,8,4,16,9,48.584904406517815,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.124981800552753,2.3318821468390305,9.1261157455358,2.332075092367097,-0.0011339449830489868,-0.012425275039490953,-0.00827355550731871,0.16379310344827586,0.22413793103448276,0.3793103448275862,0.5,4,8,False,0.3879310344827586,90,0.4222222222222222,0.0005983431539515895,0.9353448275862069,0.04980842911877394,1.3850663330004075e-07,0.002111370765628775,0.2778822562883801,0.5,0.0,0.75,0.35,1.5,0.2,0.35,0.25,1.0,q50,5,0.25,0.25,0.9,8,4,16,9,49.917517150648465,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.124981800552753,2.3318821468390305,9.1261157455358,2.332075092367097,-0.0011339449830489868,-0.012425275039490953,-0.00827355550731871,0.16379310344827586,0.22413793103448276,0.3793103448275862,0.5,4,8,False,0.3879310344827586,90,0.4222222222222222,0.0005983431539515895,0.9353448275862069,0.04980842911877394,1.3850663330004075e-07,0.002111370765628775,0.2778822562883801,0.5,0.0,0.75,0.35,1.5,0.35,0.35,0.25,1.0,q50,5,0.25,0.25,0.9,8,4,16,9,49.917517150648465,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.126433195008678,2.3320954292328726,9.1261157455358,2.332075092367097,0.0003174494728761997,0.003478473004080879,0.0008720502077640307,0.17672413793103448,0.15086206896551724,0.5517241379310345,0.25,2,8,False,0.3275862068965517,76,0.5394736842105263,-0.00016750699695349265,1.0,0.0,4.782054716876256e-08,0.0010414178790398815,0.2028347541354023,0.5,0.0,0.25,0.35,1.5,0.2,0.35,0.5,1.0,q50,5,0.25,0.25,0.8,8,4,16,9,81.97746920015406,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.126433195008678,2.3320954292328726,9.1261157455358,2.332075092367097,0.0003174494728761997,0.003478473004080879,0.0008720502077640307,0.17672413793103448,0.15086206896551724,0.5517241379310345,0.25,2,8,False,0.3275862068965517,76,0.5394736842105263,-0.00016750699695349265,1.0,0.0,4.782054716876256e-08,0.0010414178790398815,0.2028347541354023,0.5,0.0,0.25,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.8,8,4,16,9,81.97746920015406,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.124583211977578,2.331946557507913,9.1261157455358,2.332075092367097,-0.0015325335582227302,-0.016792834972457628,-0.0055116089123251905,0.24568965517241378,0.23706896551724138,0.5862068965517241,0.375,3,8,False,0.4827586206896552,112,0.5089285714285714,0.0008086644206476695,0.7629310344827587,0.06704980842911877,8.201352129908968e-07,0.004991450182386461,0.2970833367846166,0.5,0.0,0.5,0.35,1.5,0.2,0.35,0.5,1.0,q50,5,0.25,0.25,0.8,8,4,16,9,89.83787443547324,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.124583211977578,2.331946557507913,9.1261157455358,2.332075092367097,-0.0015325335582227302,-0.016792834972457628,-0.0055116089123251905,0.24568965517241378,0.23706896551724138,0.5862068965517241,0.375,3,8,False,0.4827586206896552,112,0.5089285714285714,0.0008086644206476695,0.7629310344827587,0.06704980842911877,8.201352129908968e-07,0.004991450182386461,0.2970833367846166,0.5,0.0,0.5,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.8,8,4,16,9,89.83787443547324,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.120242080823228,2.3312241526653192,9.1261157455358,2.332075092367097,-0.00587366471257261,-0.06436105863559133,-0.036488520498942995,0.24568965517241378,0.2543103448275862,0.6206896551724138,0.5,4,8,False,0.5,116,0.49137931034482757,0.00309932767630846,0.6422413793103449,0.1781609195402299,2.274299879530335e-06,0.009631488126061622,0.3702689756612582,0.5,0.0,0.75,0.35,1.5,0.2,0.35,0.5,1.0,q50,5,0.25,0.25,0.8,8,4,16,9,94.57024531797171,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.120171175945126,2.3312190136290005,9.1261157455358,2.332075092367097,-0.005944569590675095,-0.06513800339502229,-0.0367088837416832,0.24568965517241378,0.2543103448275862,0.6206896551724138,0.5,4,8,False,0.5,116,0.49137931034482757,0.003136741703469036,0.6422413793103449,0.1781609195402299,2.305083562166114e-06,0.009681654028863007,0.3702689756612582,0.5,0.0,0.75,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.8,8,4,16,9,94.56834595239746,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.126205602742779,2.332080607318835,9.1261157455358,2.332075092367097,8.98572069756662e-05,0.0009846161213086515,0.00023648259579430765,0.034482758620689655,0.03879310344827586,0.13793103448275862,0.25,2,8,False,0.07327586206896551,17,0.47058823529411764,-4.74145090201243e-05,1.0,0.0,6.9832805088084425e-09,0.00017674357935510977,0.04606718443858614,0.5,0.0,0.25,0.35,1.5,0.2,0.35,0.5,1.0,q50,5,0.25,0.25,0.9,8,4,16,9,12.402407051391911,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.126205602742779,2.332080607318835,9.1261157455358,2.332075092367097,8.98572069756662e-05,0.0009846161213086515,0.00023648259579430765,0.034482758620689655,0.03879310344827586,0.13793103448275862,0.25,2,8,False,0.07327586206896551,17,0.47058823529411764,-4.74145090201243e-05,1.0,0.0,6.9832805088084425e-09,0.00017674357935510977,0.04606718443858614,0.5,0.0,0.25,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.9,8,4,16,9,12.402407051391911,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125569361412305,2.3319586229891587,9.1261157455358,2.332075092367097,-0.0005463841234967725,-0.005987039153696718,-0.0049942378708259984,0.13793103448275862,0.15086206896551724,0.3793103448275862,0.375,3,8,False,0.28879310344827586,67,0.47761194029850745,0.0002883078144083207,0.9267241379310345,0.014367816091954023,1.8165011566543992e-07,0.001632366544491889,0.17581433805188962,0.5,0.0,0.5,0.35,1.5,0.2,0.35,0.5,1.0,q50,5,0.25,0.25,0.9,8,4,16,9,45.81927177239106,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125569361412305,2.3319586229891587,9.1261157455358,2.332075092367097,-0.0005463841234967725,-0.005987039153696718,-0.0049942378708259984,0.13793103448275862,0.15086206896551724,0.3793103448275862,0.375,3,8,False,0.28879310344827586,67,0.47761194029850745,0.0002883078144083207,0.9267241379310345,0.014367816091954023,1.8165011566543992e-07,0.001632366544491889,0.17581433805188962,0.5,0.0,0.5,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.9,8,4,16,9,45.81927177239106,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.12392089093042,2.3316994266160176,9.1261157455358,2.332075092367097,-0.0021948546053825245,-0.024050260419390422,-0.016108647217163163,0.16379310344827586,0.22413793103448276,0.3793103448275862,0.5,4,8,False,0.3879310344827586,90,0.4222222222222222,0.0011581480994947153,0.8017241379310345,0.05076628352490421,5.540265332001654e-07,0.0042227415312575565,0.2778822562883801,0.5,0.0,0.75,0.35,1.5,0.2,0.35,0.5,1.0,q50,5,0.25,0.25,0.9,8,4,16,9,44.520324070542124,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.12392089093042,2.3316994266160176,9.1261157455358,2.332075092367097,-0.0021948546053825245,-0.024050260419390422,-0.016108647217163163,0.16379310344827586,0.22413793103448276,0.3793103448275862,0.5,4,8,False,0.3879310344827586,90,0.4222222222222222,0.0011581480994947153,0.8017241379310345,0.05076628352490421,5.540265332001654e-07,0.0042227415312575565,0.2778822562883801,0.5,0.0,0.75,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.9,8,4,16,9,44.520324070542124,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125815594567499,2.3320479297780206,9.1261157455358,2.332075092367097,-0.00030015096830348286,-0.003288923528281793,-0.001164739036451927,0.14655172413793102,0.17672413793103448,0.41379310344827586,0.5,4,8,False,0.3232758620689655,75,0.4533333333333333,0.0001583791804020628,1.0,0.0009578544061302681,1.055751974293449e-08,0.0003947798478230726,0.20441045577473668,0.5,0.0,0.25,0.35,1.5,0.2,0.35,0.25,1.0,q50,5,0.25,0.25,0.8,8,8,16,9,55.81628920297536,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125815594567499,2.3320479297780206,9.1261157455358,2.332075092367097,-0.00030015096830348286,-0.003288923528281793,-0.001164739036451927,0.14655172413793102,0.17672413793103448,0.41379310344827586,0.5,4,8,False,0.3232758620689655,75,0.4533333333333333,0.0001583791804020628,1.0,0.0009578544061302681,1.055751974293449e-08,0.0003947798478230726,0.20441045577473668,0.5,0.0,0.25,0.35,1.5,0.35,0.35,0.25,1.0,q50,5,0.25,0.25,0.8,8,8,16,9,55.81628920297536,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125053446303829,2.3319538040120174,9.1261157455358,2.332075092367097,-0.001062299231972374,-0.011640212116829493,-0.005200876891003286,0.1939655172413793,0.29310344827586204,0.4482758620689655,0.5,4,8,False,0.4870689655172414,113,0.39823008849557523,0.0005605381940044639,1.0,0.011494252873563218,6.097344319575133e-08,0.0012225907713854162,0.3113888634933897,0.5,0.0,0.5,0.35,1.5,0.2,0.35,0.25,1.0,q50,5,0.25,0.25,0.8,8,8,16,9,69.23935973401706,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125053446303829,2.3319538040120174,9.1261157455358,2.332075092367097,-0.001062299231972374,-0.011640212116829493,-0.005200876891003286,0.1939655172413793,0.29310344827586204,0.4482758620689655,0.5,4,8,False,0.4870689655172414,113,0.39823008849557523,0.0005605381940044639,1.0,0.011494252873563218,6.097344319575133e-08,0.0012225907713854162,0.3113888634933897,0.5,0.0,0.5,0.35,1.5,0.35,0.35,0.25,1.0,q50,5,0.25,0.25,0.8,8,8,16,9,69.23935973401706,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.123302946092657,2.3316227205468336,9.1261157455358,2.332075092367097,-0.0028127994431455536,-0.030821430699441477,-0.019397823843855667,0.1810344827586207,0.3146551724137931,0.3793103448275862,0.5,4,8,False,0.4956896551724138,115,0.3652173913043478,0.0014842160028960402,0.853448275862069,0.06752873563218391,3.239344199314436e-07,0.0033661919025984905,0.37282767981457277,0.5,0.0,0.75,0.35,1.5,0.2,0.35,0.25,1.0,q50,5,0.25,0.25,0.8,8,8,16,9,49.257123353581484,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.123302946092657,2.3316227205468336,9.1261157455358,2.332075092367097,-0.0028127994431455536,-0.030821430699441477,-0.019397823843855667,0.1810344827586207,0.3146551724137931,0.3793103448275862,0.5,4,8,False,0.4956896551724138,115,0.3652173913043478,0.0014842160028960402,0.853448275862069,0.06752873563218391,3.239344199314436e-07,0.0033661919025984905,0.37282767981457277,0.5,0.0,0.75,0.35,1.5,0.35,0.35,0.25,1.0,q50,5,0.25,0.25,0.8,8,8,16,9,49.257123353581484,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.126082405005228,2.332073657371339,9.1261157455358,2.332075092367097,-3.334053057200826e-05,-0.0003653310068149939,-6.153299937741864e-05,0.04310344827586207,0.04310344827586207,0.1724137931034483,0.375,3,8,False,0.08620689655172414,20,0.5,1.759263325389483e-05,1.0,0.0,8.069220181913847e-10,6.932144179900546e-05,0.05229914608136411,0.5,0.0,0.25,0.35,1.5,0.2,0.35,0.25,1.0,q50,5,0.25,0.25,0.9,8,8,16,9,12.399106889995567,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.126082405005228,2.332073657371339,9.1261157455358,2.332075092367097,-3.334053057200826e-05,-0.0003653310068149939,-6.153299937741864e-05,0.04310344827586207,0.04310344827586207,0.1724137931034483,0.375,3,8,False,0.08620689655172414,20,0.5,1.759263325389483e-05,1.0,0.0,8.069220181913847e-10,6.932144179900546e-05,0.05229914608136411,0.5,0.0,0.25,0.35,1.5,0.35,0.35,0.25,1.0,q50,5,0.25,0.25,0.9,8,8,16,9,12.399106889995567,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.12595761761576,2.332064252555106,9.1261157455358,2.332075092367097,-0.00015812792004071724,-0.0017326968479865691,-0.00046481401821592776,0.125,0.1206896551724138,0.3448275862068966,0.375,3,8,False,0.24568965517241378,57,0.5087719298245614,8.343857931322593e-05,1.0,0.0014367816091954023,7.735760971619311e-09,0.0002654594760992862,0.15754618596427306,0.5,0.0,0.5,0.35,1.5,0.2,0.35,0.25,1.0,q50,5,0.25,0.25,0.9,8,8,16,9,41.58398253657722,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.12595761761576,2.332064252555106,9.1261157455358,2.332075092367097,-0.00015812792004071724,-0.0017326968479865691,-0.00046481401821592776,0.125,0.1206896551724138,0.3448275862068966,0.375,3,8,False,0.24568965517241378,57,0.5087719298245614,8.343857931322593e-05,1.0,0.0014367816091954023,7.735760971619311e-09,0.0002654594760992862,0.15754618596427306,0.5,0.0,0.5,0.35,1.5,0.35,0.35,0.25,1.0,q50,5,0.25,0.25,0.9,8,8,16,9,41.58398253657722,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125381115846398,2.3319679922372476,9.1261157455358,2.332075092367097,-0.0007346296894030515,-0.008049752042174048,-0.004592482023451716,0.12931034482758622,0.21120689655172414,0.3448275862068966,0.5,4,8,False,0.34051724137931033,79,0.379746835443038,0.00038763842330515367,0.9698275862068966,0.016762452107279693,5.596249402961278e-08,0.00112797289647112,0.24484402389287077,0.5,0.0,0.75,0.35,1.5,0.2,0.35,0.25,1.0,q50,5,0.25,0.25,0.9,8,8,16,9,40.75436324085255,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125381115846398,2.3319679922372476,9.1261157455358,2.332075092367097,-0.0007346296894030515,-0.008049752042174048,-0.004592482023451716,0.12931034482758622,0.21120689655172414,0.3448275862068966,0.5,4,8,False,0.34051724137931033,79,0.379746835443038,0.00038763842330515367,0.9698275862068966,0.016762452107279693,5.596249402961278e-08,0.00112797289647112,0.24484402389287077,0.5,0.0,0.75,0.35,1.5,0.35,0.35,0.25,1.0,q50,5,0.25,0.25,0.9,8,8,16,9,40.75436324085255,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.1255210647223,2.332021023766709,9.1261157455358,2.332075092367097,-0.0005946808135021973,-0.006516253238847941,-0.0023184759501593544,0.14655172413793102,0.17672413793103448,0.41379310344827586,0.5,4,8,False,0.3232758620689655,75,0.4533333333333333,0.00031379229051188464,1.0,0.0009578544061302681,4.2230078971737624e-08,0.0007895596956461403,0.20441045577473668,0.5,0.0,0.25,0.35,1.5,0.2,0.35,0.5,1.0,q50,5,0.25,0.25,0.8,8,8,16,9,55.80839947996151,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.1255210647223,2.332021023766709,9.1261157455358,2.332075092367097,-0.0005946808135021973,-0.006516253238847941,-0.0023184759501593544,0.14655172413793102,0.17672413793103448,0.41379310344827586,0.5,4,8,False,0.3232758620689655,75,0.4533333333333333,0.00031379229051188464,1.0,0.0009578544061302681,4.2230078971737624e-08,0.0007895596956461403,0.20441045577473668,0.5,0.0,0.25,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.8,8,8,16,9,55.80839947996151,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.12402393727832,2.3318353162091996,9.1261157455358,2.332075092367097,-0.00209180825748236,-0.022921123438651294,-0.010281665356927474,0.1939655172413793,0.29310344827586204,0.4482758620689655,0.5,4,8,False,0.4870689655172414,113,0.39823008849557523,0.001103774141562478,0.9439655172413793,0.011494252873563218,2.438937727830045e-07,0.002445181542770827,0.3113888634933897,0.5,0.0,0.5,0.35,1.5,0.2,0.35,0.5,1.0,q50,5,0.25,0.25,0.8,8,8,16,9,66.97040243392368,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.12402393727832,2.3318353162091996,9.1261157455358,2.332075092367097,-0.00209180825748236,-0.022921123438651294,-0.010281665356927474,0.1939655172413793,0.29310344827586204,0.4482758620689655,0.5,4,8,False,0.4870689655172414,113,0.39823008849557523,0.001103774141562478,0.9439655172413793,0.011494252873563218,2.438937727830045e-07,0.002445181542770827,0.3113888634933897,0.5,0.0,0.5,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.8,8,8,16,9,66.97040243392368,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.120732146238382,2.3312061336357353,9.1261157455358,2.332075092367097,-0.005383599297421011,-0.05899113534860992,-0.03726118127499144,0.1810344827586207,0.3146551724137931,0.3793103448275862,0.5,4,8,False,0.4956896551724138,115,0.3652173913043478,0.002840737276837787,0.7844827586206896,0.06752873563218391,1.2456998366917413e-06,0.006649091431360199,0.37282767981457277,0.5,0.0,0.75,0.35,1.5,0.2,0.35,0.5,1.0,q50,5,0.25,0.25,0.8,8,8,16,9,47.05032697623131,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.120647968723004,2.331193777445084,9.1261157455358,2.332075092367097,-0.00546777681279778,-0.05991351588412573,-0.03779101801303454,0.1810344827586207,0.3146551724137931,0.3793103448275862,0.5,4,8,False,0.4956896551724138,115,0.3652173913043478,0.0028851548110173696,0.7844827586206896,0.06752873563218391,1.2957376797257752e-06,0.006732383805196984,0.37282767981457277,0.5,0.0,0.75,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.8,8,8,16,9,47.048072069670404,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.126049551197777,2.3320722223755803,9.1261157455358,2.332075092367097,-6.61943380228035e-05,-0.0007253287137323258,-0.00012306599877387993,0.04310344827586207,0.04310344827586207,0.1724137931034483,0.375,3,8,False,0.08620689655172414,20,0.5,3.492843972006959e-05,1.0,0.0,3.2276880727655017e-09,0.0001386428835980065,0.05229914608136411,0.5,0.0,0.25,0.35,1.5,0.2,0.35,0.5,1.0,q50,5,0.25,0.25,0.9,8,8,16,9,12.398226818094663,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.126049551197777,2.3320722223755803,9.1261157455358,2.332075092367097,-6.61943380228035e-05,-0.0007253287137323258,-0.00012306599877387993,0.04310344827586207,0.04310344827586207,0.1724137931034483,0.375,3,8,False,0.08620689655172414,20,0.5,3.492843972006959e-05,1.0,0.0,3.2276880727655017e-09,0.0001386428835980065,0.05229914608136411,0.5,0.0,0.25,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.9,8,8,16,9,12.398226818094663,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125803095288441,2.3320536296881578,9.1261157455358,2.332075092367097,-0.00031265024735890114,-0.0034258851819790733,-0.0009203253753555076,0.125,0.1206896551724138,0.3448275862068966,0.375,3,8,False,0.24568965517241378,57,0.5087719298245614,0.00016497461330572153,1.0,0.0014367816091954023,3.094304388647712e-08,0.0005309189521985683,0.15754618596427306,0.5,0.0,0.5,0.35,1.5,0.2,0.35,0.5,1.0,q50,5,0.25,0.25,0.9,8,8,16,9,41.57984326722345,H2 Prototype Codebook Local Editor
H2 Prototype Codebook Local Editor,232,9.125803095288441,2.3320536296881578,9.1261157455358,2.332075092367097,-0.00031265024735890114,-0.0034258851819790733,-0.0009203253753555076,0.125,0.1206896551724138,0.3448275862068966,0.375,3,8,False,0.24568965517241378,57,0.5087719298245614,0.00016497461330572153,1.0,0.0014367816091954023,3.094304388647712e-08,0.0005309189521985683,0.15754618596427306,0.5,0.0,0.5,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.9,8,8,16,9,41.57984326722345,H2 Prototype Codebook Local Editor
