config_id,sample_key,sample_id,split,dataset,backbone,horizon,seed,raw_gap,post_lrbn_gap,repair_ratio,conflict_cosine,norm_ratio,tail_volatility,anchor_disagreement,true_boundary_jump,mse_lrbn,mse_bp,delta_mse_vs_lrbn,harm_vs_lrbn,effective_strength,case_type
ETTm1_DLinear_96_seed2026,test::test_00029,test_00029,test,ETTm1,DLinear,96,2026,6.433688412174153,11.009844265893982,-0.711280292674199,0.5298548020447372,0.5235465571981369,0.22243486291503392,0.15839826637304005,1.582484846965996,11.54025952331063,8.618432455582743,-2.921827067727886,0,1.0,top_win
ETTh1_PatchTST_192_seed2026,test::test_00020,test_00020,test,ETTh1,PatchTST,192,2026,6.52671014114373,5.887796104272329,0.09789220920229702,0.02280106211181041,0.4017099828328759,0.23948792978357863,0.1862306799357457,0.292290722389465,20.457642924604677,17.57303522633157,-2.8846076982731077,0,1.0,top_win
ETTh1_DLinear_96_seed2026,test::test_00021,test_00021,test,ETTh1,DLinear,96,2026,3.9817570487866574,3.069496759917361,0.22910998564694196,0.7067217704453745,0.3540132209231791,0.6745728247830911,0.4137927101096742,0.4180423367790974,6.76031512501121,4.159145994949646,-2.601169130061564,0,1.0,top_win
ETTh1_PatchTST_192_seed2026,test::test_00070,test_00070,test,ETTh1,PatchTST,192,2026,5.156338712557839,4.745767620448096,0.07962454192972279,0.015518534000604609,1.2660766803623706,0.5784096946029601,0.7214609884546431,0.36479315953519326,6.01497155316218,3.4225638127391917,-2.5924077404229884,0,1.0,top_win
ETTm1_PatchTST_96_seed2026,test::test_00029,test_00029,test,ETTm1,PatchTST,96,2026,7.074132082438271,8.93547339635879,-0.26311938135213997,0.09739304640194349,0.6381473121362914,0.22243486291503392,0.15839826637304005,1.582484846965996,12.162215955906559,9.690495475310131,-2.471720480596428,0,1.0,top_win
ETTm1_PatchTST_96_seed2026,test::test_00066,test_00066,test,ETTm1,PatchTST,96,2026,12.014672972221678,15.91541969409528,-0.3246652384506803,-0.001065239176962535,1.1700723446374117,0.23470198535737324,0.1398937747231782,0.8990124207032865,4.406384742538422,1.940860502287933,-2.465524240250489,0,1.0,top_win
ETTh1_PatchTST_96_seed2026,test::test_00009,test_00009,test,ETTh1,PatchTST,96,2026,5.646876234951185,4.642937132119618,0.17778663387322668,-0.05431232399735628,0.6096639012044016,0.5525952704056343,0.7173423984893816,0.25515925950017454,6.791833725631082,4.343309229875903,-2.448524495755179,0,1.0,top_win
ETTh1_DLinear_96_seed2026,test::test_00020,test_00020,test,ETTh1,DLinear,96,2026,2.574679556572538,1.8260197915017011,0.2907778462712458,0.6815693962446575,0.23211640018369345,0.6316587615139907,0.155991466706639,0.891304347066403,21.63488736405387,19.22913628550776,-2.4057510785461105,0,1.0,top_win
ETTm1_DLinear_192_seed2026,test::test_00092,test_00092,test,ETTm1,DLinear,192,2026,13.675456577998963,13.063289816914347,0.044763903039003905,0.5901880352739277,0.42556790296911984,0.18661679670028442,0.2891843836544155,0.7555595342602136,4.727356141104145,2.3569425236794643,-2.3704136174246804,0,1.0,top_win
ETTh1_DLinear_96_seed2026,test::test_00080,test_00080,test,ETTh1,DLinear,96,2026,2.7495276491588365,4.989112141112874,-0.8145342523327577,-0.7214792533139117,0.27779639244019044,0.4125985750123527,0.27250053476303737,0.16965642694695232,10.588322400239635,8.2833096183049,-2.3050127819347352,0,1.0,top_win
ETTh1_PatchTST_96_seed2026,test::test_00080,test_00080,test,ETTh1,PatchTST,96,2026,5.40555907138852,4.72380671683524,0.12612060412801174,0.03242190097205472,0.6456552810210544,0.4125985750123527,0.27250053476303737,0.16965642694695232,11.562266210003244,9.307678372020396,-2.2545878379828483,0,1.0,top_win
